,stop_sequence,trip_id,stop_id,stop_name,stop_lat,stop_lon,elevation
4800,1,JG_B2-Weekday-SDon-091000_B37_604,307833.0,5 AV/5 ST,40.671355,-73.984596,12.0
4801,2,JG_B2-Weekday-SDon-091000_B37_604,308217.0,5 AV/7 ST,40.67017,-73.985584,18.0
4802,3,JG_B2-Weekday-SDon-091000_B37_604,305423.0,5 AV/9 ST,40.66891,-73.986637,18.0
4803,4,JG_B2-Weekday-SDon-091000_B37_604,308334.0,5 AV/12 ST,40.667143,-73.988108,23.0
4804,5,JG_B2-Weekday-SDon-091000_B37_604,305426.0,5 AV/15 ST,40.665348,-73.989615,26.0
4805,6,JG_B2-Weekday-SDon-091000_B37_604,305427.0,5 AV/PROSPECT AV,40.664173,-73.990499,29.0
4806,7,JG_B2-Weekday-SDon-091000_B37_604,305428.0,5 AV/18 ST,40.662385,-73.992373,27.0
4807,8,JG_B2-Weekday-SDon-091000_B37_604,308335.0,5 AV/21 ST,40.661137,-73.993761,18.0
4808,9,JG_B2-Weekday-SDon-091000_B37_604,305431.0,5 AV/24 ST,40.659502,-73.995444,26.0
4809,10,JG_B2-Weekday-SDon-091000_B37_604,305432.0,5 AV/26 ST,40.658332,-73.996663,27.0
4810,11,JG_B2-Weekday-SDon-091000_B37_604,305434.0,5 AV/30 ST,40.656093,-73.998994,19.0
4811,12,JG_B2-Weekday-SDon-091000_B37_604,308336.0,5 AV/33 ST,40.654416,-74.000735,10.0
4812,13,JG_B2-Weekday-SDon-091000_B37_604,305437.0,5 AV/36 ST,40.653049,-74.002162,15.0
4813,14,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4814,15,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4815,16,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4816,17,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4817,18,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4818,19,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4819,20,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4820,21,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4821,22,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4822,23,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4823,24,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4824,25,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4825,26,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4826,27,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4827,28,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4828,29,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4829,30,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4830,31,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4831,32,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4832,33,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4833,34,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4834,35,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4835,36,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4836,37,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4837,38,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4838,39,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4839,40,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4840,41,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4841,42,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4842,43,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4843,44,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4844,45,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4845,46,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4846,47,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4847,48,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4848,49,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4849,50,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4850,51,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4851,52,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4852,53,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4853,54,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4854,55,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4855,56,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4856,57,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4857,58,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4858,59,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4859,60,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4860,61,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4861,62,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4862,63,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4863,64,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4864,65,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4865,66,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4866,67,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4867,68,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4868,69,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4869,70,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4870,71,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4871,72,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4872,73,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4873,74,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4874,75,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4875,76,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4876,77,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4877,78,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4878,79,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4879,80,JG_B2-Weekday-SDon-091000_B37_604,,,,,
4880,1,JG_B2-Weekday-SDon-093500_B16_406,306340.0,BEDFORD AV/CAMPUS ROAD,40.631963,-73.952858,15.0
4881,2,JG_B2-Weekday-SDon-093500_B16_406,300640.0,BEDFORD AV/AV I,40.628336,-73.952097,10.0
4882,3,JG_B2-Weekday-SDon-093500_B16_406,300641.0,BEDFORD AV/AV J,40.626359,-73.951727,10.0
4883,4,JG_B2-Weekday-SDon-093500_B16_406,307477.0,AV J/E 23 ST,40.626067,-73.953899,13.0
4884,5,JG_B2-Weekday-SDon-093500_B16_406,307478.0,AV J/OCEAN AV,40.625771,-73.956562,14.0
4885,6,JG_B2-Weekday-SDon-093500_B16_406,307479.0,AV J/E 18 ST,40.625517,-73.958932,14.0
4886,7,JG_B2-Weekday-SDon-093500_B16_406,308576.0,AV J/E 15 ST,40.625251,-73.961285,13.0
4887,8,JG_B2-Weekday-SDon-093500_B16_406,307482.0,AV J/CONEY ISLAND AV,40.624846,-73.964992,15.0
4888,9,JG_B2-Weekday-SDon-093500_B16_406,306446.0,AV I/CONEY ISLAND AV,40.627163,-73.966118,13.0
4889,10,JG_B2-Weekday-SDon-093500_B16_406,301279.0,AV I/E 9 ST,40.626961,-73.96797,15.0
4890,11,JG_B2-Weekday-SDon-093500_B16_406,301280.0,AV I/E 7 ST,40.626744,-73.969973,14.0
4891,12,JG_B2-Weekday-SDon-093500_B16_406,301281.0,AV I/OCEAN PY,40.626558,-73.971627,17.0
4892,13,JG_B2-Weekday-SDon-093500_B16_406,301282.0,AV I/E 3 ST,40.626232,-73.974581,16.0
4893,14,JG_B2-Weekday-SDon-093500_B16_406,301283.0,AV I/MC DONALD AV,40.62606,-73.976073,15.0
4894,15,JG_B2-Weekday-SDon-093500_B16_406,308069.0,PARKVILLE AV/MCDONALD AV,40.628214,-73.977153,16.0
4895,16,JG_B2-Weekday-SDon-093500_B16_406,300891.0,18 AV/47 ST,40.629261,-73.980171,17.0
4896,17,JG_B2-Weekday-SDon-093500_B16_406,301286.0,49 ST/18 AV,40.628542,-73.981288,17.0
4897,18,JG_B2-Weekday-SDon-093500_B16_406,301287.0,49 ST/17 AV,40.62978,-73.983334,19.0
4898,19,JG_B2-Weekday-SDon-093500_B16_406,301288.0,49 ST/16 AV,40.631241,-73.985751,19.0
4899,20,JG_B2-Weekday-SDon-093500_B16_406,301289.0,49 ST/15 AV,40.632558,-73.988008,22.0
4900,21,JG_B2-Weekday-SDon-093500_B16_406,301290.0,49 ST/14 AV,40.633931,-73.990207,20.0
4901,22,JG_B2-Weekday-SDon-093500_B16_406,306943.0,49 ST/13 AV,40.63529,-73.992473,19.0
4902,23,JG_B2-Weekday-SDon-093500_B16_406,301292.0,49 ST/NEW UTRECHT AV,40.636566,-73.994628,22.0
4903,24,JG_B2-Weekday-SDon-093500_B16_406,301293.0,49 ST/11 AV,40.637898,-73.996775,29.0
4904,25,JG_B2-Weekday-SDon-093500_B16_406,301295.0,49 ST/10 AV,40.638943,-73.998559,37.0
4905,26,JG_B2-Weekday-SDon-093500_B16_406,301296.0,49 ST/9 AV,40.640598,-74.00125,36.0
4906,27,JG_B2-Weekday-SDon-093500_B16_406,301297.0,49 ST/8 AV,40.641916,-74.003423,41.0
4907,28,JG_B2-Weekday-SDon-093500_B16_406,301298.0,49 ST/7 AV,40.643231,-74.00561,44.0
4908,29,JG_B2-Weekday-SDon-093500_B16_406,306582.0,49 ST/6 AV,40.64452,-74.007747,50.0
4909,30,JG_B2-Weekday-SDon-093500_B16_406,306583.0,49 ST/5 AV,40.645904,-74.010039,34.0
4910,31,JG_B2-Weekday-SDon-093500_B16_406,306584.0,49 ST/4 AV,40.646977,-74.011809,27.0
4911,32,JG_B2-Weekday-SDon-093500_B16_406,306585.0,4 AV/53 ST,40.644586,-74.014745,23.0
4912,33,JG_B2-Weekday-SDon-093500_B16_406,306586.0,55 ST/4 AV,40.643968,-74.015884,23.0
4913,34,JG_B2-Weekday-SDon-093500_B16_406,306587.0,55 ST/3 AV,40.645177,-74.017972,21.0
4914,35,JG_B2-Weekday-SDon-093500_B16_406,307538.0,55 ST/2 AV,40.646232,-74.019643,16.0
4915,36,JG_B2-Weekday-SDon-093500_B16_406,307585.0,53 ST/2 AV,40.647571,-74.018922,16.0
4916,37,JG_B2-Weekday-SDon-093500_B16_406,308342.0,53 ST/1 AV,40.648691,-74.020762,10.0
4917,38,JG_B2-Weekday-SDon-093500_B16_406,302028.0,1 AV / 56 ST,40.647049,-74.022685,12.0
4918,39,JG_B2-Weekday-SDon-093500_B16_406,901083.0,58 ST/1 AV,40.645616,-74.023524,15.0
4919,40,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4920,41,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4921,42,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4922,43,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4923,44,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4924,45,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4925,46,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4926,47,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4927,48,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4928,49,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4929,50,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4930,51,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4931,52,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4932,53,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4933,54,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4934,55,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4935,56,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4936,57,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4937,58,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4938,59,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4939,60,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4940,61,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4941,62,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4942,63,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4943,64,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4944,65,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4945,66,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4946,67,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4947,68,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4948,69,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4949,70,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4950,71,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4951,72,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4952,73,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4953,74,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4954,75,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4955,76,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4956,77,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4957,78,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4958,79,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4959,80,JG_B2-Weekday-SDon-093500_B16_406,,,,,
4960,1,JG_B2-Weekday-SDon-095000_B16_404,307780.0,SHORE RD/83 ST,40.627897,-74.039898,8.0
4961,2,JG_B2-Weekday-SDon-095000_B16_404,301611.0,86 ST/COLONIAL RD,40.624571,-74.036135,16.0
4962,3,JG_B2-Weekday-SDon-095000_B16_404,301612.0,86 ST/RIDGE BL,40.623914,-74.033361,21.0
4963,4,JG_B2-Weekday-SDon-095000_B16_404,301613.0,86 ST/3 AV,40.62342,-74.031246,26.0
4964,5,JG_B2-Weekday-SDon-095000_B16_404,301614.0,86 ST/4 AV,40.622299,-74.027696,23.0
4965,6,JG_B2-Weekday-SDon-095000_B16_404,301615.0,86 ST/5 AV,40.621293,-74.026112,25.0
4966,7,JG_B2-Weekday-SDon-095000_B16_404,301616.0,FT HAMILTON PKY/86 ST,40.620617,-74.024044,30.0
4967,8,JG_B2-Weekday-SDon-095000_B16_404,307647.0,FT HAMILTON PY/83 ST,40.6218,-74.022276,29.0
4968,9,JG_B2-Weekday-SDon-095000_B16_404,308199.0,FT HAMILTON PY/81 ST,40.622349,-74.020151,27.0
4969,10,JG_B2-Weekday-SDon-095000_B16_404,901493.0,7 AV/79 ST,40.623414,-74.019065,25.0
4970,11,JG_B2-Weekday-SDon-095000_B16_404,301620.0,FT HAMILTON PY/77 ST,40.624941,-74.017623,28.0
4971,12,JG_B2-Weekday-SDon-095000_B16_404,301621.0,FT HAMILTON PY/BAY RIDGE PY,40.625847,-74.016222,34.0
4972,13,JG_B2-Weekday-SDon-095000_B16_404,301622.0,FT HAMILTON PKY/74 ST,40.626451,-74.015332,34.0
4973,14,JG_B2-Weekday-SDon-095000_B16_404,301623.0,FT HAMILTON PY/72 ST,40.62739,-74.013927,29.0
4974,15,JG_B2-Weekday-SDon-095000_B16_404,301624.0,FT HAMILTON PY/BAY RIDGE AV,40.628551,-74.012191,26.0
4975,16,JG_B2-Weekday-SDon-095000_B16_404,301625.0,FT HAMILTON PY/68 ST,40.629309,-74.01106,25.0
4976,17,JG_B2-Weekday-SDon-095000_B16_404,301626.0,FT HAMILTON PY/66 ST,40.630267,-74.009619,23.0
4977,18,JG_B2-Weekday-SDon-095000_B16_404,308104.0,FT HAMILTON PY/64 ST,40.631299,-74.008081,19.0
4978,19,JG_B2-Weekday-SDon-095000_B16_404,301628.0,FT HAMILTON PY/62 ST,40.632246,-74.006665,19.0
4979,20,JG_B2-Weekday-SDon-095000_B16_404,306537.0,FT HAMILTON PKY/60 ST,40.632957,-74.005602,18.0
4980,21,JG_B2-Weekday-SDon-095000_B16_404,306538.0,FT HAMILTON PY/59 ST,40.633734,-74.004442,23.0
4981,22,JG_B2-Weekday-SDon-095000_B16_404,306591.0,56 ST/FT HAMILTON PKY,40.634755,-74.002338,25.0
4982,23,JG_B2-Weekday-SDon-095000_B16_404,306540.0,56 ST/11 AV,40.633542,-74.000324,25.0
4983,24,JG_B2-Weekday-SDon-095000_B16_404,306541.0,56 ST/12 AV,40.632199,-73.998112,20.0
4984,25,JG_B2-Weekday-SDon-095000_B16_404,306542.0,56 ST/13 AV,40.63114,-73.996354,18.0
4985,26,JG_B2-Weekday-SDon-095000_B16_404,306543.0,56 ST/NEW UTRECHT AV,40.630533,-73.995353,19.0
4986,27,JG_B2-Weekday-SDon-095000_B16_404,306544.0,14 AV/56 ST,40.629954,-73.993706,20.0
4987,28,JG_B2-Weekday-SDon-095000_B16_404,306519.0,14 AV/53 ST,40.631642,-73.991944,20.0
4988,29,JG_B2-Weekday-SDon-095000_B16_404,306520.0,14 AV/50 ST,40.63333,-73.990189,21.0
4989,30,JG_B2-Weekday-SDon-095000_B16_404,306521.0,14 AV/47 ST,40.635007,-73.988445,19.0
4990,31,JG_B2-Weekday-SDon-095000_B16_404,306522.0,14 AV/44 ST,40.636695,-73.98669,20.0
4991,32,JG_B2-Weekday-SDon-095000_B16_404,306523.0,14 AV/41 ST,40.638371,-73.984946,20.0
4992,33,JG_B2-Weekday-SDon-095000_B16_404,306524.0,14 AV/39 ST,40.639486,-73.983782,20.0
4993,34,JG_B2-Weekday-SDon-095000_B16_404,306526.0,36 ST/CHURCH AV,40.641281,-73.982751,17.0
4994,35,JG_B2-Weekday-SDon-095000_B16_404,301646.0,36 ST/CLARA ST,40.642802,-73.985374,20.0
4995,36,JG_B2-Weekday-SDon-095000_B16_404,301647.0,36 ST/12 AV,40.643499,-73.986516,21.0
4996,37,JG_B2-Weekday-SDon-095000_B16_404,,,,,
4997,38,JG_B2-Weekday-SDon-095000_B16_404,,,,,
4998,39,JG_B2-Weekday-SDon-095000_B16_404,,,,,
4999,40,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5000,41,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5001,42,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5002,43,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5003,44,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5004,45,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5005,46,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5006,47,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5007,48,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5008,49,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5009,50,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5010,51,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5011,52,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5012,53,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5013,54,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5014,55,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5015,56,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5016,57,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5017,58,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5018,59,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5019,60,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5020,61,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5021,62,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5022,63,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5023,64,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5024,65,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5025,66,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5026,67,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5027,68,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5028,69,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5029,70,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5030,71,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5031,72,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5032,73,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5033,74,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5034,75,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5035,76,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5036,77,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5037,78,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5038,79,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5039,80,JG_B2-Weekday-SDon-095000_B16_404,,,,,
5040,1,UP_B2-Weekday-SDon-085000_B6_293,301610.0,NARROWS AV/86 ST,40.62521,-74.039086,12.0
5041,2,UP_B2-Weekday-SDon-085000_B6_293,301611.0,86 ST/COLONIAL RD,40.624571,-74.036135,16.0
5042,3,UP_B2-Weekday-SDon-085000_B6_293,301612.0,86 ST/RIDGE BL,40.623914,-74.033361,21.0
5043,4,UP_B2-Weekday-SDon-085000_B6_293,301613.0,86 ST/3 AV,40.62342,-74.031246,26.0
5044,5,UP_B2-Weekday-SDon-085000_B6_293,301614.0,86 ST/4 AV,40.622299,-74.027696,23.0
5045,6,UP_B2-Weekday-SDon-085000_B6_293,301615.0,86 ST/5 AV,40.621293,-74.026112,25.0
5046,7,UP_B2-Weekday-SDon-085000_B6_293,301616.0,FT HAMILTON PKY/86 ST,40.620617,-74.024044,30.0
5047,8,UP_B2-Weekday-SDon-085000_B6_293,307647.0,FT HAMILTON PY/83 ST,40.6218,-74.022276,29.0
5048,9,UP_B2-Weekday-SDon-085000_B6_293,308199.0,FT HAMILTON PY/81 ST,40.622349,-74.020151,27.0
5049,10,UP_B2-Weekday-SDon-085000_B6_293,901493.0,7 AV/79 ST,40.623414,-74.019065,25.0
5050,11,UP_B2-Weekday-SDon-085000_B6_293,301620.0,FT HAMILTON PY/77 ST,40.624941,-74.017623,28.0
5051,12,UP_B2-Weekday-SDon-085000_B6_293,301621.0,FT HAMILTON PY/BAY RIDGE PY,40.625847,-74.016222,34.0
5052,13,UP_B2-Weekday-SDon-085000_B6_293,301622.0,FT HAMILTON PKY/74 ST,40.626451,-74.015332,34.0
5053,14,UP_B2-Weekday-SDon-085000_B6_293,301623.0,FT HAMILTON PY/72 ST,40.62739,-74.013927,29.0
5054,15,UP_B2-Weekday-SDon-085000_B6_293,301624.0,FT HAMILTON PY/BAY RIDGE AV,40.628551,-74.012191,26.0
5055,16,UP_B2-Weekday-SDon-085000_B6_293,301625.0,FT HAMILTON PY/68 ST,40.629309,-74.01106,25.0
5056,17,UP_B2-Weekday-SDon-085000_B6_293,301626.0,FT HAMILTON PY/66 ST,40.630267,-74.009619,23.0
5057,18,UP_B2-Weekday-SDon-085000_B6_293,308104.0,FT HAMILTON PY/64 ST,40.631299,-74.008081,19.0
5058,19,UP_B2-Weekday-SDon-085000_B6_293,301628.0,FT HAMILTON PY/62 ST,40.632246,-74.006665,19.0
5059,20,UP_B2-Weekday-SDon-085000_B6_293,306537.0,FT HAMILTON PKY/60 ST,40.632957,-74.005602,18.0
5060,21,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5061,22,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5062,23,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5063,24,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5064,25,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5065,26,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5066,27,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5067,28,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5068,29,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5069,30,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5070,31,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5071,32,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5072,33,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5073,34,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5074,35,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5075,36,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5076,37,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5077,38,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5078,39,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5079,40,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5080,41,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5081,42,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5082,43,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5083,44,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5084,45,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5085,46,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5086,47,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5087,48,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5088,49,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5089,50,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5090,51,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5091,52,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5092,53,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5093,54,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5094,55,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5095,56,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5096,57,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5097,58,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5098,59,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5099,60,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5100,61,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5101,62,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5102,63,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5103,64,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5104,65,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5105,66,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5106,67,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5107,68,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5108,69,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5109,70,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5110,71,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5111,72,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5112,73,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5113,74,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5114,75,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5115,76,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5116,77,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5117,78,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5118,79,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5119,80,UP_B2-Weekday-SDon-085000_B6_293,,,,,
5120,1,UP_B2-Weekday-SDon-086500_B6_294,300368.0,EMMONS AV/E 14 ST,40.583077,-73.95458,4.0
5121,2,UP_B2-Weekday-SDon-086500_B6_294,300369.0,NEPTUNE AV/E 12 ST,40.582484,-73.957604,6.0
5122,3,UP_B2-Weekday-SDon-086500_B6_294,300370.0,NEPTUNE AV/CONEY ISLAND AV,40.581873,-73.960418,4.0
5123,4,UP_B2-Weekday-SDon-086500_B6_294,300372.0,NEPTUNE AV/BRIGHTON 6 ST,40.581281,-73.963246,2.0
5124,5,UP_B2-Weekday-SDon-086500_B6_294,300373.0,NEPTUNE AV/BRIGHTON 4 ST,40.580928,-73.964947,3.0
5125,6,UP_B2-Weekday-SDon-086500_B6_294,300374.0,NEPTUNE AV/OCEAN PY,40.580502,-73.96715,8.0
